Time [s],Channel 0,Channel 1
0.006194350,1,1
0.006255550,0,1
0.006257900,1,1
0.006319100,0,1
0.006321450,1,1
0.006382650,0,1
0.006385000,1,1
0.006446200,0,1
0.006448550,1,1
0.006509750,0,1
0.006512100,1,1
0.006573300,0,1
0.006575700,1,1
0.006636850,0,1
0.006639200,1,1
0.006700400,0,1
0.006702800,1,1
0.006764000,0,1
0.006766350,1,1
0.006827500,0,1
0.006829900,1,1
0.006891100,0,1
0.006893450,1,1
0.006954650,0,1
0.006957000,1,1
0.007018200,0,1
0.007020550,1,1
0.007081750,0,1
0.007084100,1,1
0.007145300,0,1
0.007147650,1,1
0.007208900,0,1
0.007211250,1,1
0.007272400,0,1
0.007274800,1,1
0.007336000,0,1
0.007338350,1,1
0.007399550,0,1
0.007401900,1,1
0.007463100,0,1
0.007465450,1,1
0.007526650,0,1
0.007529000,1,1
0.007590200,0,1
0.007592550,1,1
0.007653750,0,1
0.007656100,1,1
0.007717300,0,1
0.007719650,1,1
0.007780850,0,1
0.007783200,1,1
0.007844400,0,1
0.007846800,1,1
0.007908000,0,1
0.007910350,1,1
0.007971550,0,1
0.007973900,1,1
0.008035100,0,1
0.008037450,1,1
0.008098650,0,1
0.008101000,1,1
0.008162200,0,1
0.008164550,1,1
0.008225750,0,1
0.008228100,1,1
0.008289300,0,1
0.008291650,1,1
0.008352850,0,1
0.008355200,1,1
0.008416400,0,1
0.008418600,1,1
0.008480000,0,1
0.008482150,1,1
0.008543500,0,1
0.008545700,1,1
0.008607050,0,1
0.008609450,1,1
0.008638850,1,0
0.008670600,0,0
0.008672950,1,0
0.008734150,0,0
0.008736550,1,0
0.008797700,0,0
0.008799950,1,0
0.008829550,1,1
0.008861300,0,1
0.008863500,1,1
0.008924850,0,1
0.008927050,1,1
0.008988400,0,1
0.008990800,1,1
0.009051950,0,1
0.009054300,1,1
0.009115500,0,1
0.009117900,1,1
0.009179100,0,1
0.009181450,1,1
0.009242650,0,1
0.009245000,1,1
0.009306200,0,1
0.009308550,1,1
0.009369750,0,1
0.009372100,1,1
0.009433300,0,1
0.009435650,1,1
0.009496850,0,1
0.009499250,1,1
0.009560400,0,1
0.009562750,1,1
0.009624000,0,1
0.009626350,1,1
0.009687500,0,1
0.009689900,1,1
0.009751100,0,1
0.009753450,1,1
0.009814650,0,1
0.009817000,1,1
0.009878200,0,1
0.009880550,1,1
0.009941750,0,1
0.009944100,1,1
0.010005300,0,1
0.010007650,1,1
0.010068850,0,1
0.010071200,1,1
0.010132400,0,1
0.010134750,1,1
0.010195950,0,1
0.010198350,1,1
0.010259550,0,1
0.010261900,1,1
0.010323050,0,1
0.010325450,1,1
0.010386650,0,1
0.010389000,1,1
0.010450200,0,1
0.010452550,1,1
0.010513750,0,1
0.010516100,1,1
0.010577300,0,1
0.010579650,1,1
0.010640850,0,1
0.010643200,1,1
0.010704400,0,1
0.010706750,1,1
0.010767950,0,1
0.010770350,1,1
0.010831550,0,1
0.010833900,1,1
0.010895100,0,1
0.010897450,1,1
0.010958650,0,1
0.010961000,1,1
0.011022200,0,1
0.011024550,1,1
0.011085750,0,1
0.011088100,1,1
0.011149300,0,1
0.011151650,1,1
0.011212850,0,1
0.011215200,1,1
0.011276400,0,1
0.011278800,1,1
0.011339950,0,1
0.011342350,1,1
0.011403500,0,1
0.011405900,1,1
0.011467100,0,1
0.011469450,1,1
0.011530650,0,1
0.011533000,1,1
0.011594200,0,1
0.011596550,1,1
0.011657750,0,1
0.011660100,1,1
0.011721300,0,1
0.011723650,1,1
0.011784850,0,1
0.011787200,1,1
0.011848400,0,1
0.011850750,1,1
0.011911950,0,1
0.011914300,1,1
0.011975500,0,1
0.011977850,1,1
0.012039050,0,1
0.012041400,1,1
0.012102600,0,1
0.012105000,1,1
0.012166200,0,1
0.012168550,1,1
0.012229750,0,1
0.012232100,1,1
0.012293300,0,1
0.012295650,1,1
0.012356850,0,1
0.012359200,1,1
0.012420400,0,1
0.012422750,1,1
0.012483950,0,1
0.012486300,1,1
0.012547500,0,1
0.012549850,1,1
0.012611100,0,1
0.012613450,1,1
0.012674600,0,1
0.012677000,1,1
0.012738200,0,1
0.012740550,1,1
0.012801750,0,1
0.012804100,1,1
0.012865300,0,1
0.012867650,1,1
0.012928850,0,1
0.012931200,1,1
0.012992400,0,1
0.012994750,1,1
0.013055900,0,1
0.013058250,1,1
0.013119500,0,1
0.013121850,1,1
0.013183050,0,1
0.013185450,1,1
0.013246650,0,1
0.013249000,1,1
0.013310200,0,1
0.013312550,1,1
0.013373750,0,1
0.013376100,1,1
0.013437300,0,1
0.013439650,1,1
0.013500850,0,1
0.013503200,1,1
0.013564400,0,1
0.013566750,1,1
0.013627950,0,1
0.013630300,1,1
0.013691500,0,1
0.013693850,1,1
0.013755050,0,1
0.013757450,1,1
0.013818650,0,1
0.013821000,1,1
0.013882200,0,1
0.013884550,1,1
0.013945750,0,1
0.013948100,1,1
0.014009300,0,1
0.014011650,1,1
0.014072850,0,1
0.014075200,1,1
0.014136400,0,1
0.014138750,1,1
0.014199950,0,1
0.014202300,1,1
0.014263500,0,1
0.014265850,1,1
0.014327050,0,1
0.014329400,1,1
0.014390600,0,1
0.014393000,1,1
0.014454150,0,1
0.014456500,1,1
0.014517750,0,1
0.014520100,1,1
0.014581300,0,1
0.014583650,1,1
0.014644850,0,1
0.014647200,1,1
0.014708400,0,1
0.014710750,1,1
0.014771950,0,1
0.014774300,1,1
0.014835500,0,1
0.014837850,1,1
0.014899050,0,1
0.014901400,1,1
0.014962600,0,1
0.014964950,1,1
0.015026150,0,1
0.015028500,1,1
0.015089700,0,1
0.015092050,1,1
0.015153300,0,1
0.015155650,1,1
0.015216850,0,1
0.015219200,1,1
0.015280400,0,1
0.015282750,1,1
0.015343950,0,1
0.015346300,1,1
0.015407500,0,1
0.015409850,1,1
0.015471050,0,1
0.015473400,1,1
0.015534600,0,1
0.015537000,1,1
0.015598150,0,1
0.015600550,1,1
0.015661750,0,1
0.015664100,1,1
0.015725300,0,1
0.015727650,1,1
0.015788850,0,1
0.015791200,1,1
0.015852400,0,1
0.015854750,1,1
0.015915950,0,1
0.015918300,1,1
0.015979500,0,1
0.015981850,1,1
0.016043050,0,1
0.016045400,1,1
0.016106600,0,1
0.016108950,1,1
0.016170150,0,1
0.016172500,1,1
0.016233700,0,1
0.016236050,1,1
0.016297300,0,1
0.016299650,1,1
0.016360850,0,1
0.016363200,1,1
0.016424400,0,1
0.016426750,1,1
0.016487950,0,1
0.016490300,1,1
0.016551500,0,1
0.016553850,1,1
0.016615050,0,1
0.016617400,1,1
0.016678600,0,1
0.016680950,1,1
0.016742150,0,1
0.016744500,1,1
0.016805700,0,1
0.016808100,1,1
0.016869250,0,1
0.016871650,1,1
0.016932850,0,1
0.016935200,1,1
0.016996400,0,1
0.016998750,1,1
0.017059950,0,1
0.017062300,1,1
0.017123500,0,1
0.017125850,1,1
0.017187050,0,1
0.017189400,1,1
0.017250600,0,1
0.017253000,1,1
0.017314150,0,1
0.017316550,1,1
0.017377700,0,1
0.017380050,1,1
0.017441250,0,1
0.017443650,1,1
0.017504850,0,1
0.017507200,1,1
0.017568400,0,1
0.017570750,1,1
0.017631950,0,1
0.017634300,1,1
0.017695500,0,1
0.017697850,1,1
0.017759050,0,1
0.017761400,1,1
0.017822600,0,1
0.017824950,1,1
0.017886150,0,1
0.017888500,1,1
0.017949700,0,1
0.017952050,1,1
0.018013250,0,1
0.018015650,1,1
0.018076850,0,1
0.018079200,1,1
0.018140400,0,1
0.018142750,1,1
0.018203950,0,1
0.018206300,1,1
0.018267500,0,1
0.018269850,1,1
0.018331050,0,1
0.018333400,1,1
0.018394600,0,1
0.018396950,1,1
0.018458150,0,1
0.018460500,1,1
0.018521700,0,1
0.018524050,1,1
0.018585250,0,1
0.018587650,1,1
0.018648800,0,1
0.018651150,1,1
0.018712400,0,1
0.018714750,1,1
0.018775950,0,1
0.018778300,1,1
0.018839500,0,1
0.018841850,1,1
0.018903050,0,1
0.018905400,1,1
0.018966600,0,1
0.018968950,1,1
0.019030150,0,1
0.019032500,1,1
0.019093700,0,1
0.019096050,1,1
0.019157250,0,1
0.019159600,1,1
0.019220800,0,1
0.019223150,1,1
0.019284400,0,1
0.019286750,1,1
0.019347950,0,1
0.019350300,1,1
0.019411450,0,1
0.019413850,1,1
0.019475050,0,1
0.019477400,1,1
0.019538600,0,1
0.019540950,1,1
0.019602150,0,1
0.019604500,1,1
0.019665700,0,1
0.019668050,1,1
0.019729250,0,1
0.019731600,1,1
0.019792800,0,1
0.019795150,1,1
0.019856350,0,1
0.019858750,1,1
0.019919950,0,1
0.019922300,1,1
0.019983500,0,1
0.019985850,1,1
0.020047050,0,1
0.020049400,1,1
0.020110600,0,1
0.020112950,1,1
0.020174200,0,1
0.020176550,1,1
0.020237700,0,1
0.020240100,1,1
0.020301300,0,1
0.020303650,1,1
0.020364850,0,1
0.020367200,1,1
0.020428400,0,1
0.020430750,1,1
0.020491950,0,1
0.020494300,1,1
0.020555500,0,1
0.020557850,1,1
0.020619050,0,1
0.020621400,1,1
0.020682600,0,1
0.020684950,1,1
0.020746150,0,1
0.020748550,1,1
0.020809750,0,1
0.020812100,1,1
0.020873300,0,1
0.020875650,1,1
0.020936850,0,1
0.020939200,1,1
0.021000400,0,1
0.021002750,1,1
0.021063950,0,1
0.021066300,1,1
0.021127500,0,1
0.021129850,1,1
0.021191050,0,1
0.021193400,1,1
0.021254600,0,1
0.021257000,1,1
0.021318150,0,1
0.021320500,1,1
0.021381700,0,1
0.021384050,1,1
0.021445250,0,1
0.021447600,1,1
0.021508800,0,1
0.021511150,1,1
0.021572350,0,1
0.021574700,1,1
0.021635900,0,1
0.021638250,1,1
0.021699500,0,1
0.021701850,1,1
0.021763050,0,1
0.021765400,1,1
0.021826600,0,1
0.021828950,1,1
0.021890150,0,1
0.021892500,1,1
0.021953700,0,1
0.021956050,1,1
0.022017250,0,1
0.022019600,1,1
0.022080800,0,1
0.022083150,1,1
0.022144350,0,1
0.022146750,1,1
0.022207900,0,1
0.022210300,1,1
0.022271450,0,1
0.022273850,1,1
0.022335050,0,1
0.022337400,1,1
0.022398600,0,1
0.022400950,1,1
0.022462150,0,1
0.022464500,1,1
0.022525700,0,1
0.022528050,1,1
0.022589250,0,1
0.022591600,1,1
0.022652800,0,1
0.022655150,1,1
0.022716350,0,1
0.022718750,1,1
0.022779900,0,1
0.022782300,1,1
0.022843450,0,1
0.022845850,1,1
0.022907050,0,1
0.022909400,1,1
0.022970600,0,1
0.022972950,1,1
0.023034150,0,1
0.023036500,1,1
0.023097700,0,1
0.023100050,1,1
0.023161250,0,1
0.023163600,1,1
0.023224800,0,1
0.023227150,1,1
0.023288350,0,1
0.023290700,1,1
0.023351900,0,1
0.023354250,1,1
0.023415450,0,1
0.023417800,1,1
0.023479050,0,1
0.023481400,1,1
0.023542600,0,1
0.023544950,1,1
0.023606150,0,1
0.023608500,1,1
0.023669700,0,1
0.023672050,1,1
0.023733200,0,1
0.023735600,1,1
0.023796800,0,1
0.023799150,1,1
0.023860350,0,1
0.023862700,1,1
0.023923900,0,1
0.023926250,1,1
0.023987450,0,1
0.023989800,1,1
0.024051000,0,1
0.024053350,1,1
0.024114550,0,1
0.024116950,1,1
0.024178100,0,1
0.024180450,1,1
0.024241700,0,1
0.024244050,1,1
0.024305250,0,1
0.024307600,1,1
0.024368800,0,1
0.024371150,1,1
0.024432350,0,1
0.024434700,1,1
0.024495900,0,1
0.024498250,1,1
0.024559500,0,1
0.024561850,1,1
0.024623050,0,1
0.024625400,1,1
0.024686600,0,1
0.024688950,1,1
0.024750150,0,1
0.024752500,1,1
0.024813700,0,1
0.024816050,1,1
0.024877250,0,1
0.024879600,1,1
0.024940800,0,1
0.024943150,1,1
0.025004350,0,1
0.025006750,1,1
0.025067900,0,1
0.025070250,1,1
0.025131450,0,1
0.025133650,1,1
0.025195050,0,1
0.025197200,1,1
0.025258600,0,1
0.025260750,1,1
0.025322050,0,0
0.025324400,1,0
0.025385650,0,0
0.025388050,1,0
0.025449250,0,0
0.025451600,1,0
0.025512800,0,1
0.025515000,1,1
0.025576350,0,1
0.025578550,1,1
0.025639900,0,1
0.025642100,1,1
0.025703450,0,1
0.025705850,1,1
0.025767050,0,1
0.025769400,1,1
0.025830550,0,1
0.025832900,1,1
0.025894150,0,1
0.025896500,1,1
0.025957700,0,1
0.025960050,1,1
0.026021250,0,1
0.026023600,1,1
0.026084800,0,1
0.026087150,1,1
0.026148350,0,1
0.026150700,1,1
0.026211900,0,1
0.026214250,1,1
0.026275450,0,1
0.026277800,1,1
0.026339050,0,1
0.026341400,1,1
0.026402600,0,1
0.026404950,1,1
0.026466150,0,1
0.026468500,1,1
0.026529700,0,1
0.026532050,1,1
0.026593250,0,1
0.026595600,1,1
0.026656800,0,1
0.026659150,1,1
0.026720350,0,1
0.026722700,1,1
0.026783900,0,1
0.026786300,1,1
0.026847450,0,1
0.026849850,1,1
0.026911050,0,1
0.026913400,1,1
0.026974550,0,1
0.026976950,1,1
0.027038150,0,1
0.027040500,1,1
0.027101700,0,1
0.027104050,1,1
0.027165250,0,1
0.027167600,1,1
0.027228800,0,1
0.027231150,1,1
0.027292350,0,1
0.027294700,1,1
0.027355900,0,1
0.027358250,1,1
0.027419450,0,1
0.027421850,1,1
0.027483000,0,1
0.027485350,1,1
0.027546550,0,1
0.027548900,1,1
0.027610100,0,1
0.027612500,1,1
0.027673700,0,1
0.027676050,1,1
0.027737250,0,1
0.027739600,1,1
0.027800750,0,1
0.027803150,1,1
0.027864350,0,1
0.027866700,1,1
0.027927900,0,1
0.027930250,1,1
0.027991450,0,1
0.027993850,1,1
0.028055000,0,1
0.028057400,1,1
0.028118550,0,1
0.028120950,1,1
0.028182150,0,1
0.028184500,1,1
0.028245700,0,1
0.028248050,1,1
0.028309250,0,1
0.028311600,1,1
0.028372800,0,1
0.028375150,1,1
0.028436350,0,1
0.028438700,1,1
0.028499900,0,1
0.028502250,1,1
0.028563450,0,1
0.028565800,1,1
0.028627000,0,1
0.028629350,1,1
0.028690550,0,1
0.028692900,1,1
0.028754150,0,1
0.028756500,1,1
0.028817700,0,1
0.028820050,1,1
0.028881250,0,1
0.028883600,1,1
0.028944800,0,1
0.028947150,1,1
0.029008350,0,1
0.029010700,1,1
0.029071900,0,1
0.029074250,1,1
0.029135450,0,1
0.029137800,1,1
0.029199000,0,1
0.029201350,1,1
0.029262550,0,1
0.029264900,1,1
0.029326100,0,1
0.029328450,1,1
0.029389700,0,1
0.029392050,1,1
0.029453250,0,1
0.029455600,1,1
0.029516800,0,1
0.029519150,1,1
0.029580350,0,1
0.029582700,1,1
0.029643900,0,1
0.029646250,1,1
0.029707450,0,1
0.029709800,1,1
0.029771000,0,1
0.029773400,1,1
0.029834550,0,1
0.029836900,1,1
0.029898100,0,1
0.029900500,1,1
0.029961650,0,1
0.029964050,1,1
0.030025200,0,1
0.030027550,1,1
0.030088800,0,1
0.030091150,1,1
0.030152350,0,1
0.030154700,1,1
0.030215900,0,1
0.030218250,1,1
0.030279450,0,1
0.030281800,1,1
0.030343000,0,1
0.030345350,1,1
0.030406550,0,1
0.030408900,1,1
0.030470100,0,1
0.030472450,1,1
0.030533650,0,1
0.030536050,1,1
0.030597250,0,1
0.030599600,1,1
0.030660800,0,1
0.030663150,1,1
0.030724350,0,1
0.030726700,1,1
0.030787900,0,1
0.030790250,1,1
0.030851450,0,1
0.030853800,1,1
0.030915000,0,1
0.030917350,1,1
0.030978550,0,1
0.030980900,1,1
0.031042100,0,1
0.031044450,1,1
0.031105650,0,1
0.031108000,1,1
0.031169200,0,1
0.031171550,1,1
0.031232800,0,1
0.031235150,1,1
0.031296350,0,1
0.031298700,1,1
0.031359900,0,1
0.031362250,1,1
0.031423450,0,1
0.031425800,1,1
0.031487000,0,1
0.031489350,1,1
0.031550550,0,1
0.031552950,1,1
0.031614100,0,1
0.031616500,1,1
0.031677650,0,1
0.031680050,1,1
0.031741250,0,1
0.031743600,1,1
0.031804750,0,1
0.031807150,1,1
0.031868300,0,1
0.031870700,1,1
0.031931900,0,1
0.031934250,1,1
0.031995450,0,1
0.031997800,1,1
0.032059000,0,1
0.032061350,1,1
0.032122550,0,1
0.032124900,1,1
0.032186100,0,1
0.032188450,1,1
0.032249650,0,1
0.032252050,1,1
0.032313200,0,1
0.032315600,1,1
0.032376750,0,1
0.032379150,1,1
0.032440350,0,1
0.032442700,1,1
0.032503900,0,1
0.032506250,1,1
0.032567450,0,1
0.032569800,1,1
0.032631000,0,1
0.032633350,1,1
0.032694550,0,1
0.032696900,1,1
0.032758100,0,1
0.032760450,1,1
0.032821650,0,1
0.032824000,1,1
0.032885250,0,1
0.032887600,1,1
0.032948750,0,1
0.032951150,1,1
0.033012350,0,1
0.033014700,1,1
0.033075850,0,1
0.033078250,1,1
0.033139450,0,1
0.033141800,1,1
0.033203000,0,1
0.033205350,1,1
0.033266550,0,1
0.033268900,1,1
0.033330100,0,1
0.033332450,1,1
0.033393650,0,1
0.033396000,1,1
0.033457200,0,1
0.033459550,1,1
0.033520750,0,1
0.033523100,1,1
0.033584350,0,1
0.033586700,1,1
0.033647850,0,1
0.033650250,1,1
0.033711450,0,1
0.033713800,1,1
0.033775000,0,1
0.033777350,1,1
0.033838550,0,1
0.033840900,1,1
0.033902100,0,1
0.033904450,1,1
0.033965650,0,1
0.033968000,1,1
0.034029200,0,1
0.034031550,1,1
0.034092800,0,1
0.034095150,1,1
0.034156300,0,1
0.034158700,1,1
0.034219850,0,1
0.034222200,1,1
0.034283450,0,1
0.034285800,1,1
0.034347000,0,1
0.034349350,1,1
0.034410550,0,1
0.034412900,1,1
0.034474100,0,1
0.034476450,1,1
0.034537650,0,1
0.034540000,1,1
0.034601200,0,1
0.034603550,1,1
0.034664750,0,1
0.034667100,1,1
0.034728300,0,1
0.034730700,1,1
0.034791900,0,1
0.034794250,1,1
0.034855450,0,1
0.034857800,1,1
0.034919000,0,1
0.034921350,1,1
0.034982550,0,1
0.034984900,1,1
0.035046100,0,1
0.035048450,1,1
0.035109650,0,1
0.035112000,1,1
0.035173200,0,1
0.035175550,1,1
0.035236800,0,1
0.035239150,1,1
0.035300300,0,1
0.035302700,1,1
0.035363900,0,1
0.035366250,1,1
0.035427450,0,1
0.035429800,1,1
0.035490950,0,1
0.035493350,1,1
0.035554550,0,1
0.035556900,1,1
0.035618100,0,1
0.035620450,1,1
0.035681650,0,1
0.035684000,1,1
0.035745200,0,1
0.035747550,1,1
0.035808750,0,1
0.035811100,1,1
0.035872300,0,1
0.035874700,1,1
0.035935850,0,1
0.035938250,1,1
0.035999450,0,1
0.036001800,1,1
0.036063000,0,1
0.036065350,1,1
0.036126500,0,1
0.036128900,1,1
0.036190100,0,1
0.036192450,1,1
0.036253650,0,1
0.036256000,1,1
0.036317200,0,1
0.036319600,1,1
0.036380750,0,1
0.036383100,1,1
0.036444300,0,1
0.036446700,1,1
0.036507900,0,1
0.036510250,1,1
0.036571450,0,1
0.036573800,1,1
0.036635000,0,1
0.036637350,1,1
0.036698500,0,1
0.036700900,1,1
0.036762100,0,1
0.036764450,1,1
0.036825700,0,1
0.036828050,1,1
0.036889250,0,1
0.036891600,1,1
0.036952800,0,1
0.036955150,1,1
0.037016350,0,1
0.037018700,1,1
0.037079900,0,1
0.037082250,1,1
0.037143450,0,1
0.037145800,1,1
0.037207000,0,1
0.037209400,1,1
0.037270550,0,1
0.037272900,1,1
0.037334100,0,1
0.037336450,1,1
0.037397650,0,1
0.037400050,1,1
0.037461200,0,1
0.037463550,1,1
0.037524800,0,1
0.037527150,1,1
0.037588350,0,1
0.037590700,1,1
0.037651900,0,1
0.037654250,1,1
0.037715450,0,1
0.037717800,1,1
0.037778950,0,1
0.037781300,1,1
0.037842550,0,1
0.037844900,1,1
0.037906100,0,1
0.037908450,1,1
0.037969650,0,1
0.037972000,1,1
0.038033200,0,1
0.038035550,1,1
0.038096750,0,1
0.038099100,1,1
0.038160300,0,1
0.038162650,1,1
0.038223850,0,1
0.038226250,1,1
0.038287400,0,1
0.038289750,1,1
0.038350950,0,1
0.038353300,1,1
0.038414550,0,1
0.038416900,1,1
0.038478100,0,1
0.038480450,1,1
0.038541650,0,1
0.038544000,1,1
0.038605200,0,1
0.038607550,1,1
0.038668750,0,1
0.038671100,1,1
0.038732300,0,1
0.038734650,1,1
0.038795850,0,1
0.038798200,1,1
0.038859400,0,1
0.038861750,1,1
0.038922950,0,1
0.038925300,1,1
0.038986500,0,1
0.038988900,1,1
0.039050100,0,1
0.039052450,1,1
0.039113650,0,1
0.039116000,1,1
0.039177200,0,1
0.039179550,1,1
0.039240750,0,1
0.039243100,1,1
0.039304300,0,1
0.039306650,1,1
0.039367850,0,1
0.039370200,1,1
0.039431400,0,1
0.039433750,1,1
0.039494950,0,1
0.039497300,1,1
0.039558500,0,1
0.039560900,1,1
0.039622100,0,1
0.039624450,1,1
0.039685650,0,1
0.039688000,1,1
0.039749200,0,1
0.039751550,1,1
0.039812750,0,1
0.039815100,1,1
0.039876300,0,1
0.039878650,1,1
0.039939850,0,1
0.039942200,1,1
0.040003400,0,1
0.040005750,1,1
0.040066950,0,1
0.040069300,1,1
0.040130550,0,1
0.040132900,1,1
0.040194100,0,1
0.040196450,1,1
0.040257650,0,1
0.040260000,1,1
0.040321200,0,1
0.040323550,1,1
0.040384750,0,1
0.040387100,1,1
0.040448300,0,1
0.040450650,1,1
0.040511850,0,1
0.040514200,1,1
0.040575400,0,1
0.040577750,1,1
0.040638950,0,1
0.040641350,1,1
0.040702500,0,1
0.040704850,1,1
0.040766050,0,1
0.040768400,1,1
0.040829650,0,1
0.040832000,1,1
0.040893200,0,1
0.040895550,1,1
0.040956750,0,1
0.040959100,1,1
0.041020300,0,1
0.041022650,1,1
0.041083850,0,1
0.041086200,1,1
0.041147400,0,1
0.041149800,1,1
0.041210950,0,1
0.041213350,1,1
0.041274550,0,1
0.041276900,1,1
0.041338100,0,1
0.041340450,1,1
0.041401650,0,1
0.041404000,1,1
0.041465200,0,1
0.041467550,1,1
0.041528750,0,1
0.041531100,1,1
0.041592300,0,1
0.041594650,1,1
0.041655850,0,1
0.041658200,1,1
0.041719400,0,1
0.041721750,1,1
0.041782950,0,1
0.041785150,1,1
0.041846500,0,1
0.041848700,1,1
0.041910100,0,1
0.041912250,1,1
0.041973600,0,1
0.041976000,1,1
0.042005400,1,0
0.042037150,0,0
0.042039500,1,0
0.042100700,0,0
0.042103100,1,0
0.042164300,0,0
0.042166500,1,0
0.042196100,1,1
0.042227850,0,1
0.042230050,1,1
0.042291400,0,1
0.042293600,1,1
0.042355000,0,1
0.042357350,1,1
0.042418500,0,1
0.042420900,1,1
0.042482100,0,1
0.042484450,1,1
0.042545600,0,1
0.042548000,1,1
0.042609150,0,1
0.042611550,1,1
0.042672750,0,1
0.042675100,1,1
0.042736300,0,1
0.042738650,1,1
0.042799850,0,1
0.042802200,1,1
0.042863400,0,1
0.042865750,1,1
0.042926950,0,1
0.042929300,1,1
0.042990500,0,1
0.042992850,1,1
0.043054050,0,1
0.043056400,1,1
0.043117650,0,1
0.043120000,1,1
0.043181200,0,1
0.043183550,1,1
0.043244750,0,1
0.043247100,1,1
0.043308300,0,1
0.043310650,1,1
0.043371850,0,1
0.043374200,1,1
0.043435400,0,1
0.043437750,1,1
0.043498950,0,1
0.043501300,1,1
0.043562500,0,1
0.043564850,1,1
0.043626050,0,1
0.043628450,1,1
0.043689650,0,1
0.043692000,1,1
0.043753150,0,1
0.043755550,1,1
0.043816750,0,1
0.043819100,1,1
0.043880300,0,1
0.043882650,1,1
0.043943850,0,1
0.043946200,1,1
0.044007350,0,1
0.044009700,1,1
0.044070950,0,1
0.044073300,1,1
0.044134500,0,1
0.044136900,1,1
0.044198050,0,1
