Time [s],Channel 0,Channel 1
0.124052150,1,1
0.124113350,0,1
0.124115700,1,1
0.124176900,0,1
0.124179250,1,1
0.124240450,0,1
0.124242800,1,1
0.124304050,0,1
0.124306400,1,1
0.124367600,0,1
0.124369950,1,1
0.124431150,0,1
0.124433500,1,1
0.124494700,0,1
0.124497050,1,1
0.124558250,0,1
0.124560600,1,1
0.124621800,0,1
0.124624150,1,1
0.124685350,0,1
0.124687700,1,1
0.124748900,0,1
0.124751250,1,1
0.124812450,0,1
0.124814850,1,1
0.124876050,0,1
0.124878000,1,1
0.124939600,0,1
0.124941600,1,1
0.125003150,0,1
0.125005150,1,1
0.125066700,0,0
0.125069050,1,0
0.125130250,0,0
0.125132600,1,0
0.125193800,0,0
0.125196150,1,0
0.125257350,0,1
0.125259350,1,1
0.125320900,0,1
0.125322900,1,1
0.125384450,0,1
0.125386450,1,1
0.125448050,0,1
0.125450400,1,1
0.125511600,0,1
0.125513950,1,1
0.125575150,0,1
0.125577500,1,1
0.125638700,0,1
0.125641050,1,1
0.125702250,0,1
0.125704600,1,1
0.125765800,0,1
0.125768150,1,1
0.125829350,0,1
0.125831700,1,1
0.125892900,0,1
0.125895300,1,1
0.125956450,0,1
0.125958850,1,1
0.126020050,0,1
0.126022400,1,1
0.126083600,0,1
0.126085950,1,1
0.126147150,0,1
0.126149500,1,1
0.126210700,0,1
0.126213050,1,1
0.126274250,0,1
0.126276600,1,1
0.126337800,0,1
0.126340150,1,1
0.126401350,0,1
0.126403700,1,1
0.126464900,0,1
0.126467250,1,1
0.126528450,0,1
0.126530850,1,1
0.126592050,0,1
0.126594400,1,1
0.126655600,0,1
0.126657950,1,1
0.126719150,0,1
0.126721500,1,1
0.126782700,0,1
0.126785050,1,1
0.126846250,0,1
0.126848600,1,1
0.126909800,0,1
0.126912150,1,1
0.126973350,0,1
0.126975700,1,1
0.127036900,0,1
0.127039250,1,1
0.127100450,0,1
0.127102800,1,1
0.127164000,0,1
0.127166400,1,1
0.127227600,0,1
0.127229950,1,1
0.127291150,0,1
0.127293500,1,1
0.127354700,0,1
0.127357050,1,1
0.127418250,0,1
0.127420600,1,1
0.127481800,0,1
0.127484150,1,1
0.127545350,0,1
0.127547700,1,1
0.127608900,0,1
0.127611250,1,1
0.127672450,0,1
0.127674800,1,1
0.127736000,0,1
0.127738350,1,1
0.127799550,0,1
0.127801950,1,1
0.127863150,0,1
0.127865500,1,1
0.127926700,0,1
0.127929050,1,1
0.127990250,0,1
0.127992600,1,1
0.128053800,0,1
0.128056150,1,1
0.128117350,0,1
0.128119700,1,1
0.128180900,0,1
0.128183250,1,1
0.128244450,0,1
0.128246800,1,1
0.128308000,0,1
0.128310400,1,1
0.128371550,0,1
0.128373900,1,1
0.128435150,0,1
0.128437500,1,1
0.128498700,0,1
0.128501050,1,1
0.128562250,0,1
0.128564600,1,1
0.128625800,0,1
0.128628150,1,1
0.128689350,0,1
0.128691700,1,1
0.128752900,0,1
0.128755250,1,1
0.128816450,0,1
0.128818800,1,1
0.128880000,0,1
0.128882400,1,1
0.128943600,0,1
0.128945950,1,1
0.129007150,0,1
0.129009500,1,1
0.129070700,0,1
0.129073050,1,1
0.129134250,0,1
0.129136600,1,1
0.129197800,0,1
0.129200150,1,1
0.129261350,0,1
0.129263700,1,1
0.129324900,0,1
0.129327250,1,1
0.129388450,0,1
0.129390800,1,1
0.129452000,0,1
0.129454350,1,1
0.129515550,0,1
0.129517950,1,1
0.129579100,0,1
0.129581500,1,1
0.129642700,0,1
0.129645050,1,1
0.129706250,0,1
0.129708600,1,1
0.129769800,0,1
0.129772150,1,1
0.129833350,0,1
0.129835700,1,1
0.129896850,0,1
0.129899250,1,1
0.129960450,0,1
0.129962800,1,1
0.130024000,0,1
0.130026400,1,1
0.130087550,0,1
0.130089950,1,1
0.130151150,0,1
0.130153500,1,1
0.130214700,0,1
0.130217050,1,1
0.130278250,0,1
0.130280600,1,1
0.130341800,0,1
0.130344150,1,1
0.130405350,0,1
0.130407700,1,1
0.130468900,0,1
0.130471250,1,1
0.130532450,0,1
0.130534850,1,1
0.130596000,0,1
0.130598400,1,1
0.130659550,0,1
0.130661950,1,1
0.130723150,0,1
0.130725500,1,1
0.130786700,0,1
0.130789050,1,1
0.130850250,0,1
0.130852600,1,1
0.130913800,0,1
0.130916150,1,1
0.130977350,0,1
0.130979700,1,1
0.131040900,0,1
0.131043250,1,1
0.131104450,0,1
0.131106800,1,1
0.131168000,0,1
0.131170400,1,1
0.131231550,0,1
0.131233950,1,1
0.131295100,0,1
0.131297500,1,1
0.131358700,0,1
0.131361050,1,1
0.131422250,0,1
0.131424600,1,1
0.131485800,0,1
0.131488150,1,1
0.131549350,0,1
0.131551700,1,1
0.131612900,0,1
0.131615250,1,1
0.131676450,0,1
0.131678800,1,1
0.131740000,0,1
0.131742350,1,1
0.131803550,0,1
0.131805950,1,1
0.131867100,0,1
0.131869500,1,1
0.131930700,0,1
0.131933050,1,1
0.131994250,0,1
0.131996600,1,1
0.132057800,0,1
0.132060150,1,1
0.132121350,0,1
0.132123700,1,1
0.132184900,0,1
0.132187250,1,1
0.132248450,0,1
0.132250800,1,1
0.132312000,0,1
0.132314350,1,1
0.132375550,0,1
0.132377950,1,1
0.132439100,0,1
0.132441500,1,1
0.132502700,0,1
0.132505050,1,1
0.132566250,0,1
0.132568600,1,1
0.132629800,0,1
0.132632150,1,1
0.132693350,0,1
0.132695700,1,1
0.132756900,0,1
0.132759250,1,1
0.132820450,0,1
0.132822800,1,1
0.132884000,0,1
0.132886350,1,1
0.132947550,0,1
0.132949950,1,1
0.133011100,0,1
0.133013500,1,1
0.133074700,0,1
0.133077050,1,1
0.133138250,0,1
0.133140600,1,1
0.133201800,0,1
0.133204150,1,1
0.133265350,0,1
0.133267700,1,1
0.133328900,0,1
0.133331250,1,1
0.133392450,0,1
0.133394800,1,1
0.133456000,0,1
0.133458350,1,1
0.133519550,0,1
0.133521900,1,1
0.133583150,0,1
0.133585500,1,1
0.133646650,0,1
0.133649050,1,1
0.133710250,0,1
0.133712600,1,1
0.133773800,0,1
0.133776150,1,1
0.133837350,0,1
0.133839700,1,1
0.133900900,0,1
0.133903250,1,1
0.133964450,0,1
0.133966800,1,1
0.134028000,0,1
0.134030350,1,1
0.134091550,0,1
0.134093900,1,1
0.134155100,0,1
0.134157500,1,1
0.134218650,0,1
0.134221050,1,1
0.134282250,0,1
0.134284600,1,1
0.134345800,0,1
0.134348150,1,1
0.134409350,0,1
0.134411700,1,1
0.134472900,0,1
0.134475250,1,1
0.134536450,0,1
0.134538800,1,1
0.134600000,0,1
0.134602350,1,1
0.134663550,0,1
0.134665900,1,1
0.134727100,0,1
0.134729500,1,1
0.134790650,0,1
0.134793050,1,1
0.134854250,0,1
0.134856600,1,1
0.134917800,0,1
0.134920150,1,1
0.134981350,0,1
0.134983700,1,1
0.135044900,0,1
0.135047250,1,1
0.135108450,0,1
0.135110800,1,1
0.135172000,0,1
0.135174350,1,1
0.135235550,0,1
0.135237900,1,1
0.135299100,0,1
0.135301450,1,1
0.135362650,0,1
0.135365050,1,1
0.135426250,0,1
0.135428600,1,1
0.135489800,0,1
0.135492150,1,1
0.135553350,0,1
0.135555700,1,1
0.135616900,0,1
0.135619250,1,1
0.135680450,0,1
0.135682800,1,1
0.135744000,0,1
0.135746350,1,1
0.135807550,0,1
0.135809900,1,1
0.135871100,0,1
0.135873450,1,1
0.135934650,0,1
0.135937050,1,1
0.135998250,0,1
0.136000600,1,1
0.136061800,0,1
0.136064150,1,1
0.136125350,0,1
0.136127700,1,1
0.136188900,0,1
0.136191250,1,1
0.136252450,0,1
0.136254800,1,1
0.136316000,0,1
0.136318350,1,1
0.136379550,0,1
0.136381900,1,1
0.136443100,0,1
0.136445450,1,1
0.136506650,0,1
0.136509050,1,1
0.136570200,0,1
0.136572600,1,1
0.136633800,0,1
0.136636150,1,1
0.136697350,0,1
0.136699700,1,1
0.136760900,0,1
0.136763250,1,1
0.136824450,0,1
0.136826800,1,1
0.136888000,0,1
0.136890350,1,1
0.136951550,0,1
0.136953900,1,1
0.137015100,0,1
0.137017500,1,1
0.137078650,0,1
0.137081050,1,1
0.137142250,0,1
0.137144600,1,1
0.137205800,0,1
0.137208150,1,1
0.137269350,0,1
0.137271700,1,1
0.137332900,0,1
0.137335250,1,1
0.137396450,0,1
0.137398800,1,1
0.137460000,0,1
0.137462350,1,1
0.137523550,0,1
0.137525900,1,1
0.137587100,0,1
0.137589450,1,1
0.137650650,0,1
0.137653050,1,1
0.137714250,0,1
0.137716600,1,1
0.137777800,0,1
0.137780150,1,1
0.137841350,0,1
0.137843700,1,1
0.137904900,0,1
0.137907250,1,1
0.137968450,0,1
0.137970800,1,1
0.138032000,0,1
0.138034350,1,1
0.138095550,0,1
0.138097900,1,1
0.138159100,0,1
0.138161450,1,1
0.138222650,0,1
0.138225050,1,1
0.138286200,0,1
0.138288600,1,1
0.138349800,0,1
0.138352150,1,1
0.138413350,0,1
0.138415700,1,1
0.138476900,0,1
0.138479250,1,1
0.138540450,0,1
0.138542800,1,1
0.138604000,0,1
0.138606350,1,1
0.138667550,0,1
0.138669900,1,1
0.138731100,0,1
0.138733450,1,1
0.138794650,0,1
0.138797050,1,1
0.138858200,0,1
0.138860600,1,1
0.138921750,0,1
0.138924150,1,1
0.138985300,0,1
0.138987650,1,1
0.139048900,0,1
0.139051250,1,1
0.139112450,0,1
0.139114800,1,1
0.139176000,0,1
0.139178350,1,1
0.139239550,0,1
0.139241900,1,1
0.139303100,0,1
0.139305450,1,1
0.139366650,0,1
0.139369000,1,1
0.139430200,0,1
0.139432600,1,1
0.139493800,0,1
0.139496150,1,1
0.139557350,0,1
0.139559700,1,1
0.139620850,0,1
0.139623200,1,1
0.139684450,0,1
0.139686800,1,1
0.139748000,0,1
0.139750350,1,1
0.139811550,0,1
0.139813900,1,1
0.139875100,0,1
0.139877450,1,1
0.139938650,0,1
0.139941000,1,1
0.140002200,0,1
0.140004550,1,1
0.140065750,0,1
0.140068150,1,1
0.140129350,0,1
0.140131700,1,1
0.140192900,0,1
0.140195250,1,1
0.140256450,0,1
0.140258800,1,1
0.140320000,0,1
0.140322350,1,1
0.140383550,0,1
0.140385900,1,1
0.140447100,0,1
0.140449450,1,1
0.140510650,0,1
0.140513000,1,1
0.140574200,0,1
0.140576550,1,1
0.140637750,0,1
0.140640150,1,1
0.140701350,0,1
0.140703700,1,1
0.140764900,0,1
0.140767250,1,1
0.140828450,0,1
0.140830800,1,1
0.140892000,0,1
0.140894350,1,1
0.140955550,0,1
0.140957900,1,1
0.141019100,0,1
0.141021450,1,1
0.141082650,0,1
0.141085050,1,1
0.141146200,0,1
0.141148600,1,1
0.141209750,0,1
0.141212150,1,1
0.141273350,0,1
0.141275700,1,1
0.141336900,0,1
0.141339250,1,1
0.141400450,0,1
0.141402800,1,1
0.141464000,0,1
0.141466350,1,1
0.141527550,0,1
0.141529550,1,1
0.141591100,0,1
0.141593100,1,1
0.141654650,0,1
0.141656650,1,1
0.141718200,0,1
0.141720600,1,1
0.141750000,1,0
0.141781800,0,0
0.141784150,1,0
0.141845350,0,0
0.141847700,1,0
0.141908900,0,0
0.141910900,1,0
0.141940650,1,1
0.141972450,0,1
0.141974450,1,1
0.142036000,0,1
0.142038000,1,1
0.142099550,0,1
0.142101900,1,1
0.142163100,0,1
0.142165450,1,1
0.142226650,0,1
0.142229000,1,1
0.142290200,0,1
0.142292550,1,1
0.142353750,0,1
0.142356150,1,1
0.142417350,0,1
0.142419700,1,1
0.142480900,0,1
0.142483250,1,1
0.142544450,0,1
0.142546800,1,1
0.142608000,0,1
0.142610350,1,1
0.142671550,0,1
0.142673900,1,1
0.142735100,0,1
0.142737450,1,1
0.142798650,0,1
0.142801050,1,1
0.142862200,0,1
0.142864600,1,1
0.142925750,0,1
0.142928150,1,1
0.142989350,0,1
0.142991700,1,1
0.143052900,0,1
0.143055250,1,1
0.143116450,0,1
0.143118800,1,1
0.143180000,0,1
0.143182350,1,1
0.143243550,0,1
0.143245900,1,1
0.143307100,0,1
0.143309450,1,1
0.143370650,0,1
0.143373000,1,1
0.143434200,0,1
0.143436550,1,1
0.143497750,0,1
0.143500100,1,1
0.143561300,0,1
0.143563700,1,1
0.143624900,0,1
0.143627250,1,1
0.143688450,0,1
0.143690800,1,1
0.143752000,0,1
0.143754350,1,1
0.143815550,0,1
0.143817900,1,1
0.143879100,0,1
0.143881450,1,1
0.143942650,0,1
0.143945050,1,1
0.144006200,0,1
0.144008600,1,1
0.144069750,0,1
0.144072150,1,1
0.144133350,0,1
0.144135700,1,1
0.144196900,0,1
0.144199250,1,1
0.144260450,0,1
0.144262800,1,1
0.144324000,0,1
0.144326350,1,1
0.144387550,0,1
0.144389900,1,1
0.144451100,0,1
0.144453450,1,1
0.144514650,0,1
0.144517000,1,1
0.144578200,0,1
0.144580550,1,1
0.144641750,0,1
0.144644150,1,1
0.144705300,0,1
0.144707700,1,1
0.144768900,0,1
0.144771250,1,1
0.144832450,0,1
0.144834800,1,1
0.144896000,0,1
0.144898350,1,1
0.144959550,0,1
0.144961900,1,1
0.145023100,0,1
0.145025450,1,1
0.145086650,0,1
0.145089000,1,1
0.145150200,0,1
0.145152600,1,1
0.145213750,0,1
0.145216150,1,1
0.145277350,0,1
0.145279700,1,1
0.145340900,0,1
0.145343250,1,1
0.145404450,0,1
0.145406800,1,1
0.145468000,0,1
0.145470350,1,1
0.145531500,0,1
0.145533850,1,1
0.145595100,0,1
0.145597450,1,1
0.145658650,0,1
0.145661000,1,1
0.145722200,0,1
0.145724550,1,1
0.145785750,0,1
0.145788150,1,1
0.145849300,0,1
0.145851700,1,1
0.145912900,0,1
0.145915250,1,1
0.145976400,0,1
0.145978750,1,1
0.146040000,0,1
0.146042350,1,1
0.146103550,0,1
0.146105900,1,1
0.146167100,0,1
0.146169450,1,1
0.146230650,0,1
0.146233000,1,1
0.146294200,0,1
0.146296550,1,1
0.146357750,0,1
0.146360100,1,1
0.146421300,0,1
0.146423700,1,1
0.146484900,0,1
0.146487250,1,1
0.146548450,0,1
0.146550800,1,1
0.146612000,0,1
0.146614350,1,1
0.146675550,0,1
0.146677900,1,1
0.146739100,0,1
0.146741450,1,1
0.146802650,0,1
0.146805000,1,1
0.146866200,0,1
0.146868550,1,1
0.146929750,0,1
0.146932100,1,1
0.146993300,0,1
0.146995700,1,1
0.147056850,0,1
0.147059250,1,1
0.147120450,0,1
0.147122800,1,1
0.147184000,0,1
0.147186350,1,1
0.147247550,0,1
0.147249900,1,1
0.147311100,0,1
0.147313450,1,1
0.147374650,0,1
0.147377000,1,1
0.147438200,0,1
0.147440550,1,1
0.147501750,0,1
0.147504150,1,1
0.147565300,0,1
0.147567700,1,1
0.147628850,0,1
0.147631200,1,1
0.147692450,0,1
0.147694800,1,1
0.147756000,0,1
0.147758350,1,1
0.147819550,0,1
0.147821900,1,1
0.147883100,0,1
0.147885450,1,1
0.147946650,0,1
0.147949000,1,1
0.148010200,0,1
0.148012550,1,1
0.148073750,0,1
0.148076100,1,1
0.148137300,0,1
0.148139700,1,1
0.148200850,0,1
0.148203250,1,1
0.148264450,0,1
0.148266800,1,1
0.148328000,0,1
0.148330350,1,1
0.148391550,0,1
0.148393900,1,1
0.148455100,0,1
0.148457450,1,1
0.148518650,0,1
0.148521000,1,1
0.148582200,0,1
0.148584550,1,1
0.148645750,0,1
0.148648100,1,1
0.148709300,0,1
0.148711700,1,1
0.148772850,0,1
0.148775250,1,1
0.148836450,0,1
0.148838800,1,1
0.148900000,0,1
0.148902350,1,1
0.148963550,0,1
0.148965900,1,1
0.149027100,0,1
0.149029450,1,1
0.149090650,0,1
0.149093000,1,1
0.149154200,0,1
0.149156550,1,1
0.149217750,0,1
0.149220100,1,1
0.149281300,0,1
0.149283700,1,1
0.149344850,0,1
0.149347250,1,1
0.149408450,0,1
0.149410800,1,1
0.149472000,0,1
0.149474350,1,1
0.149535550,0,1
0.149537900,1,1
0.149599100,0,1
0.149601450,1,1
0.149662650,0,1
0.149665000,1,1
0.149726200,0,1
0.149728550,1,1
0.149789750,0,1
0.149792100,1,1
0.149853300,0,1
0.149855700,1,1
0.149916850,0,1
0.149919250,1,1
0.149980450,0,1
0.149982800,1,1
0.150044000,0,1
0.150046350,1,1
0.150107550,0,1
0.150109900,1,1
0.150171100,0,1
0.150173450,1,1
0.150234650,0,1
0.150237000,1,1
0.150298200,0,1
0.150300550,1,1
0.150361750,0,1
0.150364100,1,1
0.150425300,0,1
0.150427700,1,1
0.150488850,0,1
0.150491250,1,1
0.150552450,0,1
0.150554800,1,1
0.150616000,0,1
0.150618350,1,1
0.150679550,0,1
0.150681900,1,1
0.150743100,0,1
0.150745450,1,1
0.150806650,0,1
0.150809000,1,1
0.150870200,0,1
0.150872550,1,1
0.150933750,0,1
0.150936100,1,1
0.150997300,0,1
0.150999650,1,1
0.151060850,0,1
0.151063250,1,1
0.151124400,0,1
0.151126800,1,1
0.151188000,0,1
0.151190350,1,1
0.151251550,0,1
0.151253900,1,1
0.151315100,0,1
0.151317450,1,1
0.151378650,0,1
0.151381000,1,1
0.151442200,0,1
0.151444550,1,1
0.151505750,0,1
0.151508100,1,1
0.151569300,0,1
0.151571650,1,1
0.151632850,0,1
0.151635200,1,1
0.151696400,0,1
0.151698800,1,1
0.151760000,0,1
0.151762350,1,1
0.151823550,0,1
0.151825900,1,1
0.151887100,0,1
0.151889450,1,1
0.151950600,0,1
0.151952950,1,1
0.152014200,0,1
0.152016550,1,1
0.152077750,0,1
0.152080100,1,1
0.152141300,0,1
0.152143650,1,1
0.152204850,0,1
0.152207250,1,1
0.152268450,0,1
0.152270800,1,1
0.152332000,0,1
0.152334350,1,1
0.152395550,0,1
0.152397900,1,1
0.152459100,0,1
0.152461450,1,1
0.152522650,0,1
0.152525000,1,1
0.152586200,0,1
0.152588550,1,1
0.152649750,0,1
0.152652100,1,1
0.152713300,0,1
0.152715650,1,1
0.152776850,0,1
0.152779200,1,1
0.152840400,0,1
0.152842800,1,1
0.152904000,0,1
0.152906350,1,1
0.152967550,0,1
0.152969900,1,1
0.153031100,0,1
0.153033450,1,1
0.153094650,0,1
0.153097000,1,1
0.153158200,0,1
0.153160550,1,1
0.153221750,0,1
0.153224100,1,1
0.153285300,0,1
0.153287700,1,1
0.153348850,0,1
0.153351200,1,1
0.153412400,0,1
0.153414800,1,1
0.153475950,0,1
0.153478350,1,1
0.153539550,0,1
0.153541900,1,1
0.153603100,0,1
0.153605450,1,1
0.153666650,0,1
0.153669000,1,1
0.153730200,0,1
0.153732550,1,1
0.153793750,0,1
0.153796100,1,1
0.153857300,0,1
0.153859650,1,1
0.153920900,0,1
0.153923250,1,1
0.153984400,0,1
0.153986800,1,1
0.154047950,0,1
0.154050350,1,1
0.154111550,0,1
0.154113900,1,1
0.154175100,0,1
0.154177450,1,1
0.154238650,0,1
0.154241000,1,1
0.154302200,0,1
0.154304550,1,1
0.154365750,0,1
0.154368100,1,1
0.154429300,0,1
0.154431650,1,1
0.154492850,0,1
0.154495200,1,1
0.154556400,0,1
0.154558800,1,1
0.154620000,0,1
0.154622350,1,1
0.154683550,0,1
0.154685900,1,1
0.154747100,0,1
0.154749450,1,1
0.154810650,0,1
0.154813000,1,1
0.154874200,0,1
0.154876550,1,1
0.154937750,0,1
0.154940100,1,1
0.155001300,0,1
0.155003650,1,1
0.155064850,0,1
0.155067200,1,1
0.155128400,0,1
0.155130800,1,1
0.155191950,0,1
0.155194350,1,1
0.155255550,0,1
0.155257900,1,1
0.155319100,0,1
0.155321450,1,1
0.155382650,0,1
0.155385000,1,1
0.155446200,0,1
0.155448550,1,1
0.155509750,0,1
0.155512100,1,1
0.155573300,0,1
0.155575650,1,1
0.155636850,0,1
0.155639200,1,1
0.155700400,0,1
0.155702750,1,1
0.155763950,0,1
0.155766350,1,1
0.155827500,0,1
0.155829900,1,1
0.155891100,0,1
0.155893450,1,1
0.155954650,0,1
0.155957000,1,1
0.156018200,0,1
0.156020550,1,1
0.156081750,0,1
0.156084100,1,1
0.156145300,0,1
0.156147650,1,1
0.156208850,0,1
0.156211200,1,1
0.156272400,0,1
0.156274800,1,1
0.156335950,0,1
0.156338350,1,1
0.156399500,0,1
0.156401900,1,1
0.156463100,0,1
0.156465450,1,1
0.156526650,0,1
0.156529000,1,1
0.156590200,0,1
0.156592550,1,1
0.156653750,0,1
0.156656100,1,1
0.156717300,0,1
0.156719650,1,1
0.156780850,0,1
0.156783200,1,1
0.156844400,0,1
0.156846750,1,1
0.156907950,0,1
0.156910350,1,1
0.156971500,0,1
0.156973900,1,1
0.157035100,0,1
0.157037450,1,1
0.157098650,0,1
0.157101000,1,1
0.157162200,0,1
0.157164550,1,1
0.157225750,0,1
0.157228100,1,1
0.157289300,0,1
0.157291650,1,1
0.157352850,0,1
0.157355200,1,1
0.157416400,0,1
0.157418750,1,1
0.157479950,0,1
0.157482350,1,1
0.157543500,0,1
0.157545900,1,1
0.157607100,0,1
0.157609450,1,1
0.157670650,0,1
0.157673000,1,1
0.157734200,0,1
0.157736550,1,1
0.157797750,0,1
0.157800100,1,1
0.157861300,0,1
0.157863650,1,1
0.157924850,0,1
0.157927200,1,1
0.157988400,0,1
0.157990800,1,1
0.158051950,0,1
0.158054350,1,1
0.158115550,0,1
0.158117900,1,1
0.158179100,0,1
0.158181450,1,1
0.158242650,0,1
0.158244650,1,1
0.158306200,0,1
0.158308200,1,1
0.158369750,0,1
0.158371750,1,1
0.158433300,0,0
0.158435650,1,0
0.158496850,0,0
0.158499200,1,0
0.158560400,0,0
0.158562750,1,0
0.158623950,1,1
0.158624000,0,1
0.158625950,1,1
0.158687550,0,1
0.158689550,1,1
0.158751050,0,1
0.158753100,1,1
0.158814650,0,1
0.158817000,1,1
0.158878200,0,1
0.158880550,1,1
0.158941750,0,1
0.158944100,1,1
0.159005300,0,1
0.159007650,1,1
0.159068850,0,1
0.159071200,1,1
0.159132400,0,1
0.159134750,1,1
0.159195950,0,1
0.159198350,1,1
0.159259500,0,1
0.159261900,1,1
0.159323050,0,1
0.159325450,1,1
0.159386650,0,1
0.159389000,1,1
0.159450200,0,1
0.159452550,1,1
0.159513750,0,1
0.159516100,1,1
0.159577300,0,1
0.159579650,1,1
0.159640850,0,1
0.159643200,1,1
0.159704400,0,1
0.159706750,1,1
0.159767950,0,1
0.159770300,1,1
0.159831500,0,1
0.159833900,1,1
0.159895100,0,1
0.159897450,1,1
0.159958650,0,1
0.159961000,1,1
0.160022200,0,1
0.160024550,1,1
0.160085750,0,1
0.160088100,1,1
0.160149300,0,1
0.160151650,1,1
0.160212850,0,1
0.160215200,1,1
0.160276400,0,1
0.160278800,1,1
0.160339950,0,1
0.160342300,1,1
0.160403500,0,1
0.160405900,1,1
0.160467100,0,1
0.160469450,1,1
0.160530650,0,1
0.160533000,1,1
0.160594200,0,1
0.160596550,1,1
0.160657750,0,1
0.160660100,1,1
0.160721300,0,1
0.160723650,1,1
0.160784850,0,1
0.160787200,1,1
0.160848400,0,1
0.160850750,1,1
0.160911950,0,1
0.160914350,1,1
0.160975550,0,1
0.160977900,1,1
0.161039100,0,1
0.161041450,1,1
0.161102650,0,1
0.161105000,1,1
0.161166200,0,1
0.161168550,1,1
0.161229750,0,1
0.161232100,1,1
0.161293300,0,1
0.161295650,1,1
0.161356850,0,1
0.161359200,1,1
0.161420400,0,1
0.161422750,1,1
0.161483950,0,1
0.161486300,1,1
0.161547550,0,1
0.161549900,1,1
0.161611100,0,1
0.161613450,1,1
0.161674650,0,1
0.161677000,1,1
0.161738200,0,1
0.161740550,1,1
0.161801750,0,1
0.161804100,1,1
0.161865300,0,1
0.161867650,1,1
0.161928850,0,1
0.161931200,1,1
0.161992400,0,1
0.161994750,1,1
0.162055950,0,1
0.162058300,1,1
0.162119500,0,1
0.162121900,1,1
0.162183100,0,1
0.162185450,1,1
0.162246650,0,1
0.162249000,1,1
0.162310200,0,1
0.162312550,1,1
0.162373750,0,1
0.162376100,1,1
0.162437300,0,1
0.162439650,1,1
0.162500850,0,1
0.162503200,1,1
0.162564400,0,1
0.162566750,1,1
0.162627950,0,1
0.162630350,1,1
0.162691500,0,1
0.162693900,1,1
0.162755050,0,1
0.162757450,1,1
0.162818650,0,1
0.162821000,1,1
0.162882200,0,1
0.162884550,1,1
0.162945750,0,1
0.162948100,1,1
0.163009300,0,1
0.163011650,1,1
0.163072850,0,1
0.163075200,1,1
0.163136400,0,1
0.163138750,1,1
0.163199950,0,1
0.163202300,1,1
0.163263500,0,1
0.163265850,1,1
0.163327050,0,1
0.163329450,1,1
0.163390650,0,1
0.163393000,1,1
0.163454200,0,1
0.163456550,1,1
0.163517750,0,1
0.163520100,1,1
0.163581300,0,1
0.163583650,1,1
0.163644850,0,1
0.163647200,1,1
0.163708400,0,1
0.163710750,1,1
0.163771950,0,1
0.163774300,1,1
0.163835500,0,1
0.163837850,1,1
0.163899050,0,1
0.163901450,1,1
0.163962650,0,1
0.163965000,1,1
0.164026150,0,1
0.164028500,1,1
0.164089750,0,1
0.164092100,1,1
0.164153300,0,1
0.164155650,1,1
0.164216850,0,1
0.164219200,1,1
0.164280400,0,1
0.164282750,1,1
0.164343950,0,1
0.164346300,1,1
0.164407500,0,1
0.164409900,1,1
0.164471050,0,1
0.164473450,1,1
0.164534650,0,1
0.164537000,1,1
0.164598200,0,1
0.164600550,1,1
0.164661750,0,1
0.164664100,1,1
0.164725300,0,1
0.164727650,1,1
0.164788850,0,1
0.164791200,1,1
0.164852400,0,1
0.164854750,1,1
0.164915950,0,1
0.164918350,1,1
0.164979500,0,1
0.164981900,1,1
0.165043050,0,1
0.165045450,1,1
0.165106650,0,1
0.165109000,1,1
0.165170200,0,1
0.165172550,1,1
0.165233750,0,1
0.165236100,1,1
0.165297300,0,1
0.165299650,1,1
0.165360850,0,1
0.165363200,1,1
0.165424400,0,1
0.165426750,1,1
0.165487950,0,1
0.165490300,1,1
0.165551500,0,1
0.165553850,1,1
0.165615050,0,1
0.165617450,1,1
0.165678600,0,1
0.165681000,1,1
0.165742200,0,1
0.165744550,1,1
0.165805750,0,1
0.165808100,1,1
0.165869300,0,1
0.165871650,1,1
0.165932850,0,1
0.165935200,1,1
0.165996400,0,1
0.165998750,1,1
0.166059950,0,1
0.166062300,1,1
0.166123500,0,1
0.166125850,1,1
0.166187050,0,1
0.166189450,1,1
0.166250600,0,1
0.166253000,1,1
0.166314200,0,1
0.166316550,1,1
0.166377750,0,1
0.166380100,1,1
0.166441300,0,1
0.166443650,1,1
0.166504850,0,1
0.166507200,1,1
0.166568400,0,1
0.166570750,1,1
0.166631950,0,1
0.166634300,1,1
0.166695500,0,1
0.166697850,1,1
0.166759050,0,1
0.166761450,1,1
0.166822600,0,1
0.166825000,1,1
0.166886200,0,1
0.166888550,1,1
0.166949750,0,1
0.166952100,1,1
0.167013300,0,1
0.167015650,1,1
0.167076850,0,1
0.167079200,1,1
0.167140400,0,1
0.167142750,1,1
0.167203950,0,1
0.167206300,1,1
0.167267500,0,1
0.167269850,1,1
0.167331050,0,1
0.167333450,1,1
0.167394600,0,1
0.167396950,1,1
0.167458200,0,1
0.167460550,1,1
0.167521750,0,1
0.167524100,1,1
0.167585300,0,1
0.167587650,1,1
0.167648850,0,1
0.167651200,1,1
0.167712400,0,1
0.167714750,1,1
0.167775950,0,1
0.167778300,1,1
0.167839500,0,1
0.167841850,1,1
0.167903050,0,1
0.167905400,1,1
0.167966600,0,1
0.167969000,1,1
0.168030150,0,1
0.168032500,1,1
0.168093750,0,1
0.168096100,1,1
0.168157300,0,1
0.168159650,1,1
0.168220850,0,1
0.168223200,1,1
0.168284400,0,1
0.168286750,1,1
0.168347950,0,1
0.168350300,1,1
